filename,width,height,class,xmin,ymin,xmax,ymax
British_Shorthair_118.jpg,333,500,british_shorthair,74,49,285,294
British_Shorthair_119.jpg,500,375,british_shorthair,190,21,387,222
British_Shorthair_120.jpg,500,375,british_shorthair,162,70,363,218
British_Shorthair_121.jpg,375,500,british_shorthair,161,265,288,399
British_Shorthair_122.jpg,500,346,british_shorthair,130,56,281,223
British_Shorthair_123.jpg,500,375,british_shorthair,70,23,222,167
British_Shorthair_124.jpg,500,375,british_shorthair,264,17,403,152
British_Shorthair_125.jpg,500,334,british_shorthair,83,6,164,83
British_Shorthair_126.jpg,354,500,british_shorthair,54,97,191,227
British_Shorthair_127.jpg,322,500,british_shorthair,49,130,264,355
British_Shorthair_128.jpg,332,500,british_shorthair,85,141,243,300
British_Shorthair_129.jpg,375,500,british_shorthair,111,128,201,227
British_Shorthair_130.jpg,500,333,british_shorthair,135,30,378,243
British_Shorthair_133.jpg,500,335,british_shorthair,148,1,373,215
British_Shorthair_134.jpg,500,375,british_shorthair,165,5,343,184
British_Shorthair_135.jpg,465,500,british_shorthair,67,56,373,348
British_Shorthair_136.jpg,333,500,british_shorthair,43,154,211,313
British_Shorthair_137.jpg,333,500,british_shorthair,11,94,231,306
British_Shorthair_139.jpg,500,444,british_shorthair,75,36,448,382
British_Shorthair_140.jpg,500,333,british_shorthair,147,41,286,183
British_Shorthair_141.jpg,438,500,british_shorthair,23,9,325,315
British_Shorthair_144.jpg,500,375,british_shorthair,165,72,390,298
British_Shorthair_145.jpg,375,500,british_shorthair,37,71,261,281
British_Shorthair_148.jpg,500,281,british_shorthair,205,46,277,115
British_Shorthair_149.jpg,500,375,british_shorthair,119,26,353,217
British_Shorthair_15.jpg,600,434,british_shorthair,73,13,216,154
British_Shorthair_151.jpg,500,375,british_shorthair,177,73,248,146
British_Shorthair_153.jpg,500,335,british_shorthair,168,15,466,296
British_Shorthair_154.jpg,500,332,british_shorthair,210,1,362,139
British_Shorthair_155.jpg,375,500,british_shorthair,171,98,304,230
British_Shorthair_156.jpg,500,333,british_shorthair,190,44,345,196
chihuahua_10.jpg,500,333,chihuahua,95,1,404,297
chihuahua_100.jpg,500,375,chihuahua,95,20,299,290
chihuahua_101.jpg,500,334,chihuahua,255,30,354,111
chihuahua_102.jpg,333,500,chihuahua,19,28,238,277
chihuahua_103.jpg,375,500,chihuahua,29,46,327,269
chihuahua_104.jpg,300,200,chihuahua,132,1,239,123
chihuahua_105.jpg,205,300,chihuahua,41,19,146,151
chihuahua_106.jpg,300,225,chihuahua,120,21,168,72
chihuahua_107.jpg,300,225,chihuahua,31,31,104,119
chihuahua_108.jpg,265,300,chihuahua,34,1,259,205
chihuahua_109.jpg,300,225,chihuahua,114,1,251,107
chihuahua_11.jpg,500,500,chihuahua,37,17,452,431
chihuahua_110.jpg,300,225,chihuahua,100,62,153,125
chihuahua_111.jpg,288,300,chihuahua,154,46,225,155
chihuahua_112.jpg,225,300,chihuahua,103,69,194,144
chihuahua_113.jpg,300,225,chihuahua,120,46,200,139
chihuahua_114.jpg,300,220,chihuahua,53,27,239,121
chihuahua_115.jpg,300,279,chihuahua,84,17,223,138
chihuahua_116.jpg,219,300,chihuahua,37,44,159,159
chihuahua_117.jpg,300,212,chihuahua,70,17,145,94
chihuahua_118.jpg,300,289,chihuahua,114,33,252,230
chihuahua_119.jpg,212,300,chihuahua,49,24,156,144
chihuahua_12.jpg,500,375,chihuahua,292,15,416,196
chihuahua_120.jpg,300,225,chihuahua,69,13,172,112
chihuahua_122.jpg,300,225,chihuahua,98,17,213,136
chihuahua_123.jpg,300,200,chihuahua,82,1,176,81
chihuahua_124.jpg,300,225,chihuahua,102,35,178,114
chihuahua_125.jpg,290,300,chihuahua,117,4,284,173
chihuahua_126.jpg,300,225,chihuahua,128,25,298,135
chihuahua_127.jpg,300,225,chihuahua,155,1,242,106
chihuahua_128.jpg,300,225,chihuahua,94,35,235,136
chihuahua_129.jpg,273,300,chihuahua,83,1,217,147
chihuahua_13.jpg,480,500,chihuahua,81,39,293,240
chihuahua_130.jpg,300,225,chihuahua,131,8,229,117
chihuahua_131.jpg,300,173,chihuahua,112,4,196,92
chihuahua_132.jpg,300,225,chihuahua,96,43,195,121
chihuahua_133.jpg,300,225,chihuahua,81,46,171,128
chihuahua_134.jpg,225,300,chihuahua,40,15,150,137
chihuahua_135.jpg,154,200,chihuahua,18,2,117,128
chihuahua_136.jpg,200,182,chihuahua,15,5,128,106
chihuahua_137.jpg,205,300,chihuahua,37,1,201,181
chihuahua_138.jpg,300,225,chihuahua,96,44,176,130
chihuahua_139.jpg,283,300,chihuahua,99,69,213,168
chihuahua_14.jpg,492,500,chihuahua,106,17,433,341
chihuahua_140.jpg,300,290,chihuahua,97,48,235,140
chihuahua_141.jpg,231,300,chihuahua,37,34,180,147
chihuahua_142.jpg,221,300,chihuahua,55,7,180,98
chihuahua_143.jpg,202,300,chihuahua,14,6,178,190
chihuahua_144.jpg,300,230,chihuahua,53,17,136,113
chihuahua_145.jpg,300,200,chihuahua,96,35,190,118
Egyptian_Mau_10.jpg,600,715,egyptian_mau,90,59,334,297
Egyptian_Mau_100.jpg,300,163,egyptian_mau,250,29,295,71
Egyptian_Mau_101.jpg,480,360,egyptian_mau,320,85,391,170
Egyptian_Mau_102.jpg,576,384,egyptian_mau,369,64,450,146
Egyptian_Mau_103.jpg,334,500,egyptian_mau,61,67,157,175
Egyptian_Mau_104.jpg,191,188,egyptian_mau,7,2,74,80
Egyptian_Mau_105.jpg,450,427,egyptian_mau,177,1,336,160
Egyptian_Mau_106.jpg,400,280,egyptian_mau,269,19,349,93
Egyptian_Mau_107.jpg,250,357,egyptian_mau,133,1,228,91
Egyptian_Mau_108.jpg,375,500,egyptian_mau,96,49,220,176
Egyptian_Mau_109.jpg,180,250,egyptian_mau,4,1,179,173
Egyptian_Mau_11.jpg,334,500,egyptian_mau,87,1,332,428
Egyptian_Mau_110.jpg,240,194,egyptian_mau,165,65,224,127
Egyptian_Mau_111.jpg,409,258,egyptian_mau,270,76,329,140
Egyptian_Mau_112.jpg,500,375,egyptian_mau,104,17,327,238
Egyptian_Mau_113.jpg,636,477,egyptian_mau,402,37,502,165
Egyptian_Mau_114.jpg,200,150,egyptian_mau,61,6,108,61
Egyptian_Mau_115.jpg,386,417,egyptian_mau,188,20,287,122
Egyptian_Mau_116.jpg,450,354,egyptian_mau,94,7,173,98
Egyptian_Mau_117.jpg,375,500,egyptian_mau,202,66,284,138
Egyptian_Mau_118.jpg,225,225,egyptian_mau,45,4,155,115
Egyptian_Mau_119.jpg,190,168,egyptian_mau,130,38,168,75
Egyptian_Mau_12.jpg,354,370,egyptian_mau,178,48,253,139
Egyptian_Mau_120.jpg,1024,768,egyptian_mau,679,27,871,240
Egyptian_Mau_121.jpg,500,375,egyptian_mau,185,131,294,250
Egyptian_Mau_122.jpg,150,112,egyptian_mau,36,5,99,67
Egyptian_Mau_123.jpg,400,398,egyptian_mau,185,20,270,123
Egyptian_Mau_124.jpg,330,300,egyptian_mau,180,7,259,95
Egyptian_Mau_125.jpg,300,267,egyptian_mau,39,23,109,95
Egyptian_Mau_126.jpg,321,383,egyptian_mau,161,58,252,162
Egyptian_Mau_127.jpg,200,314,egyptian_mau,90,17,167,99
Egyptian_Mau_128.jpg,225,300,egyptian_mau,42,17,104,85
Egyptian_Mau_129.jpg,299,325,egyptian_mau,89,17,168,106
Egyptian_Mau_13.jpg,334,500,egyptian_mau,110,47,225,175
Egyptian_Mau_130.jpg,500,374,egyptian_mau,34,43,223,246
Egyptian_Mau_131.jpg,300,240,egyptian_mau,144,8,211,85
Egyptian_Mau_132.jpg,380,253,egyptian_mau,91,35,159,102
Egyptian_Mau_133.jpg,400,300,egyptian_mau,80,1,144,78
Egyptian_Mau_134.jpg,400,420,egyptian_mau,17,1,102,81
Egyptian_Mau_136.jpg,246,280,egyptian_mau,52,21,212,175
Egyptian_Mau_138.jpg,448,336,egyptian_mau,283,15,411,142
Egyptian_Mau_140.jpg,500,375,egyptian_mau,251,121,316,191
Egyptian_Mau_141.jpg,500,332,egyptian_mau,81,30,166,128
Egyptian_Mau_142.jpg,360,270,egyptian_mau,144,81,221,161
Egyptian_Mau_143.jpg,381,339,egyptian_mau,281,5,376,95
Egyptian_Mau_144.jpg,366,550,egyptian_mau,53,312,148,411
Egyptian_Mau_146.jpg,512,576,egyptian_mau,362,367,478,505
Egyptian_Mau_147.jpg,249,202,egyptian_mau,174,5,226,44
Egyptian_Mau_148.jpg,500,332,egyptian_mau,250,40,486,242
Egyptian_Mau_149.jpg,200,150,egyptian_mau,137,9,176,52
english_cocker_spaniel_10.jpg,333,500,english_cocker_spaniel,30,135,276,454
english_cocker_spaniel_100.jpg,500,375,english_cocker_spaniel,239,77,471,340
english_cocker_spaniel_101.jpg,375,500,english_cocker_spaniel,131,37,269,205
english_cocker_spaniel_102.jpg,500,375,english_cocker_spaniel,88,25,200,175
english_cocker_spaniel_103.jpg,500,381,english_cocker_spaniel,235,2,368,155
english_cocker_spaniel_104.jpg,500,447,english_cocker_spaniel,54,140,245,356
english_cocker_spaniel_105.jpg,484,500,english_cocker_spaniel,3,2,467,496
english_cocker_spaniel_106.jpg,500,333,english_cocker_spaniel,174,10,331,161
english_cocker_spaniel_107.jpg,500,380,english_cocker_spaniel,237,72,368,214
english_cocker_spaniel_108.jpg,375,500,english_cocker_spaniel,145,76,251,223
english_cocker_spaniel_109.jpg,333,500,english_cocker_spaniel,34,32,300,304
english_cocker_spaniel_11.jpg,500,375,english_cocker_spaniel,125,12,428,344
english_cocker_spaniel_110.jpg,333,500,english_cocker_spaniel,75,158,188,262
english_cocker_spaniel_111.jpg,426,320,english_cocker_spaniel,50,20,302,289
english_cocker_spaniel_112.jpg,369,500,english_cocker_spaniel,42,132,287,395
english_cocker_spaniel_113.jpg,500,334,english_cocker_spaniel,147,5,288,140
english_cocker_spaniel_114.jpg,500,375,english_cocker_spaniel,199,51,330,203
english_cocker_spaniel_115.jpg,500,333,english_cocker_spaniel,157,3,294,149
english_cocker_spaniel_116.jpg,500,375,english_cocker_spaniel,102,136,313,317
english_cocker_spaniel_117.jpg,281,500,english_cocker_spaniel,88,86,266,293
english_cocker_spaniel_118.jpg,500,281,english_cocker_spaniel,157,46,304,181
english_cocker_spaniel_119.jpg,500,362,english_cocker_spaniel,158,29,339,245
english_cocker_spaniel_12.jpg,500,333,english_cocker_spaniel,98,49,345,286
english_cocker_spaniel_120.jpg,500,375,english_cocker_spaniel,100,46,327,302
english_cocker_spaniel_121.jpg,500,375,english_cocker_spaniel,59,56,301,282
english_cocker_spaniel_122.jpg,375,500,english_cocker_spaniel,151,166,249,263
english_cocker_spaniel_123.jpg,403,302,english_cocker_spaniel,26,147,236,289
english_cocker_spaniel_124.jpg,375,500,english_cocker_spaniel,94,153,260,314
english_cocker_spaniel_125.jpg,500,375,english_cocker_spaniel,204,92,292,185
english_cocker_spaniel_126.jpg,375,500,english_cocker_spaniel,101,125,274,329
english_cocker_spaniel_127.jpg,500,375,english_cocker_spaniel,201,50,303,154
english_cocker_spaniel_128.jpg,500,375,english_cocker_spaniel,192,113,270,198
english_cocker_spaniel_129.jpg,281,500,english_cocker_spaniel,85,67,236,215
english_cocker_spaniel_13.jpg,333,500,english_cocker_spaniel,1,52,331,349
english_cocker_spaniel_130.jpg,500,333,english_cocker_spaniel,122,23,319,285
english_cocker_spaniel_131.jpg,500,333,english_cocker_spaniel,84,86,204,196
english_cocker_spaniel_132.jpg,358,500,english_cocker_spaniel,17,1,341,312
english_cocker_spaniel_133.jpg,357,500,english_cocker_spaniel,7,13,267,262
english_cocker_spaniel_134.jpg,333,500,english_cocker_spaniel,99,140,220,278
english_cocker_spaniel_135.jpg,500,313,english_cocker_spaniel,169,26,267,144
english_cocker_spaniel_136.jpg,332,500,english_cocker_spaniel,23,135,293,422
english_cocker_spaniel_137.jpg,500,375,english_cocker_spaniel,166,116,288,278
english_cocker_spaniel_138.jpg,375,500,english_cocker_spaniel,55,28,274,285
english_cocker_spaniel_139.jpg,500,333,english_cocker_spaniel,173,14,317,141
english_cocker_spaniel_14.jpg,500,333,english_cocker_spaniel,225,22,434,241
english_cocker_spaniel_140.jpg,401,500,english_cocker_spaniel,68,51,367,367
english_cocker_spaniel_141.jpg,333,500,english_cocker_spaniel,82,15,329,234
english_cocker_spaniel_142.jpg,500,417,english_cocker_spaniel,274,83,378,168
english_cocker_spaniel_143.jpg,500,375,english_cocker_spaniel,190,97,312,244
english_cocker_spaniel_144.jpg,340,500,english_cocker_spaniel,56,182,289,460
english_setter_10.jpg,375,500,english_setter,89,52,270,215
english_setter_100.jpg,334,500,english_setter,133,136,314,301
english_setter_101.jpg,333,500,english_setter,85,67,233,212
english_setter_102.jpg,333,500,english_setter,71,27,249,174
english_setter_103.jpg,333,500,english_setter,41,80,317,328
english_setter_104.jpg,409,500,english_setter,137,25,285,158
english_setter_105.jpg,375,500,english_setter,128,21,357,288
english_setter_106.jpg,500,333,english_setter,158,113,267,231
english_setter_107.jpg,400,500,english_setter,22,59,228,278
english_setter_108.jpg,500,375,english_setter,224,133,307,215
english_setter_109.jpg,500,375,english_setter,146,189,242,294
english_setter_11.jpg,500,363,english_setter,133,42,379,290
english_setter_110.jpg,500,375,english_setter,287,157,364,250
english_setter_111.jpg,375,500,english_setter,85,110,306,290
english_setter_112.jpg,335,500,english_setter,28,125,216,262
english_setter_113.jpg,500,335,english_setter,197,53,398,196
english_setter_114.jpg,335,500,english_setter,103,120,233,253
english_setter_115.jpg,500,333,english_setter,148,18,361,191
english_setter_116.jpg,500,333,english_setter,188,59,315,146
english_setter_117.jpg,500,333,english_setter,200,27,336,115
english_setter_118.jpg,500,333,english_setter,197,82,263,134
english_setter_119.jpg,500,349,english_setter,298,66,442,183
english_setter_12.jpg,360,500,english_setter,7,35,331,359
english_setter_120.jpg,310,500,english_setter,90,32,247,137
english_setter_121.jpg,500,398,english_setter,172,117,254,167
english_setter_122.jpg,500,333,english_setter,161,70,368,235
english_setter_123.jpg,500,470,english_setter,171,166,260,239
english_setter_124.jpg,500,369,english_setter,300,24,414,121
english_setter_125.jpg,500,387,english_setter,62,50,145,124
english_setter_126.jpg,500,375,english_setter,173,74,314,217
english_setter_127.jpg,500,331,english_setter,168,63,349,278
english_setter_128.jpg,500,375,english_setter,183,48,358,179
english_setter_129.jpg,500,375,english_setter,78,7,341,191
english_setter_13.jpg,332,500,english_setter,1,1,332,486
english_setter_130.jpg,375,500,english_setter,59,33,299,250
english_setter_131.jpg,375,500,english_setter,77,149,262,291
english_setter_132.jpg,500,355,english_setter,102,37,193,127
english_setter_133.jpg,500,375,english_setter,210,105,293,177
english_setter_134.jpg,500,375,english_setter,176,39,318,163
english_setter_135.jpg,340,500,english_setter,35,24,305,249
english_setter_136.jpg,353,500,english_setter,146,19,301,148
english_setter_137.jpg,375,500,english_setter,55,36,279,259
english_setter_138.jpg,500,375,english_setter,152,55,257,143
english_setter_139.jpg,500,353,english_setter,250,97,355,181
english_setter_14.jpg,500,326,english_setter,204,26,287,92
english_setter_140.jpg,500,375,english_setter,145,159,333,317
english_setter_141.jpg,500,375,english_setter,248,82,324,178
english_setter_142.jpg,333,500,english_setter,98,120,273,266
english_setter_143.jpg,396,500,english_setter,104,69,276,239
english_setter_144.jpg,500,332,english_setter,301,46,407,106
german_shorthaired_10.jpg,320,500,german_shorthaired,40,60,291,243
german_shorthaired_100.jpg,500,333,german_shorthaired,74,50,249,147
german_shorthaired_101.jpg,340,500,german_shorthaired,65,105,272,312
german_shorthaired_102.jpg,500,367,german_shorthaired,24,128,153,289
german_shorthaired_103.jpg,500,334,german_shorthaired,123,47,303,233
german_shorthaired_104.jpg,476,500,german_shorthaired,98,46,334,199
german_shorthaired_105.jpg,334,500,german_shorthaired,90,200,254,342
german_shorthaired_106.jpg,375,500,german_shorthaired,47,104,292,256
german_shorthaired_107.jpg,375,500,german_shorthaired,39,43,323,377
german_shorthaired_108.jpg,500,335,german_shorthaired,239,63,310,125
german_shorthaired_109.jpg,500,335,german_shorthaired,311,25,390,97
german_shorthaired_11.jpg,500,375,german_shorthaired,184,33,408,213
german_shorthaired_110.jpg,363,500,german_shorthaired,140,62,291,179
german_shorthaired_111.jpg,375,500,german_shorthaired,68,78,314,317
german_shorthaired_112.jpg,375,500,german_shorthaired,127,51,266,188
german_shorthaired_113.jpg,500,375,german_shorthaired,63,16,453,339
german_shorthaired_114.jpg,500,264,german_shorthaired,303,7,489,189
german_shorthaired_115.jpg,500,375,german_shorthaired,68,50,390,275
german_shorthaired_116.jpg,500,375,german_shorthaired,196,92,358,212
german_shorthaired_117.jpg,500,375,german_shorthaired,134,45,430,305
german_shorthaired_118.jpg,500,375,german_shorthaired,159,43,292,206
german_shorthaired_119.jpg,500,500,german_shorthaired,128,22,240,222
german_shorthaired_12.jpg,500,375,german_shorthaired,208,21,381,155
german_shorthaired_120.jpg,333,500,german_shorthaired,52,83,203,181
german_shorthaired_121.jpg,500,375,german_shorthaired,354,108,404,152
german_shorthaired_122.jpg,500,375,german_shorthaired,176,66,312,144
german_shorthaired_123.jpg,375,500,german_shorthaired,172,23,277,105
german_shorthaired_124.jpg,375,500,german_shorthaired,36,34,341,255
german_shorthaired_125.jpg,500,375,german_shorthaired,157,56,264,116
german_shorthaired_126.jpg,500,333,german_shorthaired,194,62,425,191
german_shorthaired_127.jpg,357,500,german_shorthaired,77,40,251,170
german_shorthaired_128.jpg,453,500,german_shorthaired,248,39,388,158
german_shorthaired_129.jpg,332,500,german_shorthaired,27,141,116,223
german_shorthaired_13.jpg,500,375,german_shorthaired,251,17,367,120
german_shorthaired_130.jpg,333,500,german_shorthaired,175,145,291,217
german_shorthaired_131.jpg,500,375,german_shorthaired,90,209,246,357
german_shorthaired_132.jpg,500,333,german_shorthaired,201,147,345,287
german_shorthaired_133.jpg,500,333,german_shorthaired,105,71,319,268
german_shorthaired_134.jpg,500,332,german_shorthaired,134,65,230,150
german_shorthaired_135.jpg,500,333,german_shorthaired,146,54,377,215
german_shorthaired_136.jpg,391,500,german_shorthaired,39,15,383,316
german_shorthaired_137.jpg,332,500,german_shorthaired,53,76,318,300
german_shorthaired_138.jpg,500,366,german_shorthaired,169,14,330,146
german_shorthaired_139.jpg,400,500,german_shorthaired,21,1,381,244
german_shorthaired_14.jpg,500,371,german_shorthaired,292,175,439,302
german_shorthaired_140.jpg,333,500,german_shorthaired,121,146,249,271
german_shorthaired_141.jpg,333,500,german_shorthaired,97,83,259,198
german_shorthaired_142.jpg,500,375,german_shorthaired,149,109,224,162
german_shorthaired_143.jpg,375,500,german_shorthaired,88,61,228,204
german_shorthaired_144.jpg,354,500,german_shorthaired,110,66,246,202
great_pyrenees_10.jpg,415,480,great_pyrenees,183,239,285,323
great_pyrenees_100.jpg,500,375,great_pyrenees,133,57,276,210
great_pyrenees_101.jpg,500,375,great_pyrenees,167,28,367,215
great_pyrenees_102.jpg,500,375,great_pyrenees,136,30,322,222
great_pyrenees_103.jpg,500,375,great_pyrenees,180,109,312,241
great_pyrenees_104.jpg,500,396,great_pyrenees,24,47,322,339
great_pyrenees_105.jpg,500,375,great_pyrenees,140,100,295,247
great_pyrenees_106.jpg,391,500,great_pyrenees,110,71,253,191
great_pyrenees_107.jpg,395,480,great_pyrenees,13,13,152,157
great_pyrenees_108.jpg,500,475,great_pyrenees,230,66,396,214
great_pyrenees_109.jpg,436,500,great_pyrenees,33,63,179,180
great_pyrenees_11.jpg,383,480,great_pyrenees,101,127,213,234
great_pyrenees_110.jpg,480,360,great_pyrenees,76,21,183,139
great_pyrenees_111.jpg,500,334,great_pyrenees,98,1,299,201
great_pyrenees_112.jpg,500,375,great_pyrenees,172,15,382,193
great_pyrenees_113.jpg,500,375,great_pyrenees,187,86,351,231
great_pyrenees_114.jpg,500,375,great_pyrenees,254,202,336,288
great_pyrenees_115.jpg,390,500,great_pyrenees,172,117,284,222
great_pyrenees_116.jpg,384,500,great_pyrenees,64,64,266,282
great_pyrenees_117.jpg,500,375,great_pyrenees,183,109,298,194
great_pyrenees_118.jpg,500,375,great_pyrenees,192,98,296,172
great_pyrenees_119.jpg,500,345,great_pyrenees,253,27,387,178
great_pyrenees_12.jpg,398,480,great_pyrenees,179,234,280,320
great_pyrenees_120.jpg,500,419,great_pyrenees,47,33,236,205
great_pyrenees_121.jpg,500,410,great_pyrenees,186,32,355,170
great_pyrenees_122.jpg,330,500,great_pyrenees,89,49,178,128
great_pyrenees_123.jpg,500,400,great_pyrenees,88,35,185,121
great_pyrenees_124.jpg,420,500,great_pyrenees,167,83,333,263
great_pyrenees_125.jpg,333,500,great_pyrenees,141,40,255,150
great_pyrenees_126.jpg,500,375,great_pyrenees,230,117,301,207
great_pyrenees_127.jpg,500,375,great_pyrenees,204,150,276,211
great_pyrenees_128.jpg,500,333,great_pyrenees,125,38,331,206
great_pyrenees_129.jpg,500,309,great_pyrenees,351,69,444,169
great_pyrenees_13.jpg,480,360,great_pyrenees,165,51,331,194
great_pyrenees_130.jpg,500,482,great_pyrenees,83,43,238,228
great_pyrenees_131.jpg,500,405,great_pyrenees,127,26,277,191
great_pyrenees_132.jpg,333,500,great_pyrenees,61,220,188,337
great_pyrenees_133.jpg,500,333,great_pyrenees,106,46,314,297
great_pyrenees_134.jpg,500,489,great_pyrenees,133,1,330,192
great_pyrenees_135.jpg,420,315,great_pyrenees,253,48,349,142
great_pyrenees_136.jpg,500,333,great_pyrenees,195,17,399,142
great_pyrenees_137.jpg,500,333,great_pyrenees,201,117,407,289
great_pyrenees_138.jpg,300,225,great_pyrenees,102,26,176,88
great_pyrenees_139.jpg,500,414,great_pyrenees,93,44,215,126
great_pyrenees_14.jpg,480,333,great_pyrenees,189,8,395,201
great_pyrenees_140.jpg,500,332,great_pyrenees,213,28,316,118
great_pyrenees_141.jpg,333,500,great_pyrenees,142,308,240,409
great_pyrenees_142.jpg,500,333,great_pyrenees,244,59,345,178
great_pyrenees_143.jpg,500,355,great_pyrenees,204,19,425,278
great_pyrenees_144.jpg,500,333,great_pyrenees,335,58,401,117
havanese_10.jpg,333,500,havanese,41,18,207,166
havanese_100.jpg,500,459,havanese,115,131,226,229
havanese_101.jpg,333,500,havanese,42,66,333,289
havanese_102.jpg,500,404,havanese,82,33,407,288
havanese_103.jpg,375,500,havanese,1,26,365,359
havanese_104.jpg,416,500,havanese,156,119,327,253
havanese_105.jpg,375,500,havanese,34,58,362,343
havanese_106.jpg,362,500,havanese,80,133,245,263
havanese_107.jpg,333,500,havanese,34,80,312,319
havanese_108.jpg,500,375,havanese,60,37,286,215
havanese_109.jpg,500,399,havanese,179,109,337,231
havanese_11.jpg,333,500,havanese,107,90,271,223
havanese_110.jpg,375,500,havanese,110,229,249,356
havanese_111.jpg,375,500,havanese,47,53,240,200
havanese_112.jpg,375,500,havanese,126,34,311,213
havanese_113.jpg,500,375,havanese,78,66,291,227
havanese_114.jpg,318,500,havanese,76,207,187,324
havanese_115.jpg,500,375,havanese,103,26,392,236
havanese_116.jpg,342,500,havanese,39,110,248,276
havanese_117.jpg,500,367,havanese,37,34,325,276
havanese_118.jpg,500,333,havanese,122,12,421,306
havanese_119.jpg,500,307,havanese,280,137,430,263
havanese_12.jpg,357,500,havanese,65,104,299,300
havanese_120.jpg,500,375,havanese,118,1,373,223
havanese_121.jpg,500,375,havanese,180,1,315,124
havanese_122.jpg,500,500,havanese,267,83,483,280
havanese_123.jpg,361,500,havanese,20,52,347,352
havanese_124.jpg,500,375,havanese,10,19,237,182
havanese_125.jpg,333,500,havanese,133,150,332,291
havanese_126.jpg,500,333,havanese,125,57,266,175
havanese_127.jpg,500,375,havanese,148,83,289,214
havanese_128.jpg,375,500,havanese,66,84,326,368
havanese_129.jpg,375,500,havanese,84,86,352,321
havanese_13.jpg,500,333,havanese,142,28,293,173
havanese_130.jpg,500,375,havanese,52,37,413,318
havanese_131.jpg,500,400,havanese,83,121,385,373
havanese_132.jpg,500,400,havanese,54,104,360,394
havanese_133.jpg,500,408,havanese,139,133,271,247
havanese_134.jpg,500,334,havanese,166,93,288,197
havanese_135.jpg,500,457,havanese,63,49,450,362
havanese_136.jpg,500,375,havanese,111,99,324,281
havanese_137.jpg,500,333,havanese,222,77,399,231
havanese_138.jpg,500,339,havanese,53,104,154,184
havanese_139.jpg,500,476,havanese,160,6,463,273
havanese_14.jpg,500,333,havanese,179,99,321,225
havanese_140.jpg,500,362,havanese,101,33,495,235
havanese_141.jpg,333,500,havanese,94,134,222,242
havanese_142.jpg,500,311,havanese,3,23,444,271
havanese_143.jpg,500,333,havanese,173,28,340,164
havanese_144.jpg,500,375,havanese,150,84,240,169
japanese_chin_10.jpg,410,500,japanese_chin,69,88,211,210
japanese_chin_100.jpg,500,375,japanese_chin,141,14,349,173
japanese_chin_101.jpg,338,500,japanese_chin,127,172,210,229
japanese_chin_102.jpg,500,334,japanese_chin,113,28,368,229
japanese_chin_103.jpg,500,390,japanese_chin,81,73,427,327
japanese_chin_104.jpg,500,323,japanese_chin,191,13,385,146
japanese_chin_105.jpg,336,500,japanese_chin,19,1,294,162
japanese_chin_106.jpg,500,500,japanese_chin,47,117,188,224
japanese_chin_107.jpg,500,333,japanese_chin,124,40,484,273
japanese_chin_108.jpg,500,374,japanese_chin,185,105,328,201
japanese_chin_109.jpg,500,444,japanese_chin,49,19,315,245
japanese_chin_11.jpg,357,500,japanese_chin,30,152,242,323
japanese_chin_110.jpg,500,490,japanese_chin,37,32,383,299
japanese_chin_111.jpg,500,332,japanese_chin,146,112,333,252
japanese_chin_112.jpg,500,333,japanese_chin,104,65,244,171
japanese_chin_113.jpg,255,225,japanese_chin,118,22,231,88
japanese_chin_114.jpg,500,334,japanese_chin,205,64,342,161
japanese_chin_115.jpg,500,375,japanese_chin,243,124,369,216
japanese_chin_116.jpg,386,500,japanese_chin,138,86,317,208
japanese_chin_117.jpg,500,375,japanese_chin,236,48,390,160
japanese_chin_118.jpg,500,375,japanese_chin,166,85,353,246
japanese_chin_119.jpg,500,416,japanese_chin,129,37,266,145
japanese_chin_12.jpg,332,500,japanese_chin,66,60,216,201
japanese_chin_120.jpg,500,368,japanese_chin,77,53,463,297
japanese_chin_121.jpg,500,334,japanese_chin,148,69,387,241
japanese_chin_122.jpg,500,375,japanese_chin,169,24,362,149
japanese_chin_123.jpg,378,500,japanese_chin,74,102,286,268
japanese_chin_124.jpg,500,375,japanese_chin,149,1,323,128
japanese_chin_125.jpg,377,500,japanese_chin,12,54,268,229
japanese_chin_126.jpg,500,358,japanese_chin,140,80,229,152
japanese_chin_127.jpg,375,500,japanese_chin,126,104,248,197
japanese_chin_128.jpg,375,500,japanese_chin,61,160,371,334
japanese_chin_129.jpg,500,375,japanese_chin,123,41,436,295
japanese_chin_13.jpg,436,500,japanese_chin,71,42,405,299
japanese_chin_130.jpg,379,500,japanese_chin,18,33,327,275
japanese_chin_131.jpg,500,375,japanese_chin,77,112,267,285
japanese_chin_132.jpg,500,371,japanese_chin,28,10,266,201
japanese_chin_133.jpg,500,333,japanese_chin,68,96,199,248
japanese_chin_134.jpg,429,500,japanese_chin,46,182,351,375
japanese_chin_135.jpg,500,334,japanese_chin,204,102,297,177
japanese_chin_136.jpg,500,375,japanese_chin,165,35,398,230
japanese_chin_137.jpg,500,428,japanese_chin,222,183,313,252
japanese_chin_138.jpg,333,500,japanese_chin,127,130,259,236
japanese_chin_139.jpg,500,375,japanese_chin,245,53,391,173
japanese_chin_14.jpg,500,332,japanese_chin,232,23,406,190
japanese_chin_140.jpg,500,375,japanese_chin,97,46,224,148
japanese_chin_141.jpg,500,334,japanese_chin,187,91,304,182
japanese_chin_142.jpg,500,410,japanese_chin,120,19,367,235
